date,open,high,low,close,volume
2023-03-10,148.3471863994858,149.06812912915592,145.77942411442874,146.65838623046875,68572400
2023-03-13,145.97694231528436,151.2408445051467,145.86830586973156,148.6039581298828,84457100
2023-03-14,149.4038955086608,151.49759944522177,148.23853654610156,150.69764709472656,73695900
2023-03-15,149.31504702106903,151.34949789320206,148.06079247647403,151.0927276611328,77167900
2023-03-16,150.27301025301884,154.51968735037045,149.7594547490333,153.91725158691406,76161100
2023-03-17,154.1443669167137,154.79618550631548,152.3666867039617,153.0777587890625,98944600
2023-03-20,153.14692183341302,155.86281797805782,152.23831786199295,155.44801330566406,73641400
2023-03-21,155.36901795458434,157.42320976774403,154.59867718770118,157.30470275878906,73938300
2023-03-22,157.32443633451206,160.1292123200188,155.85290921676807,155.87266540527344,75701800
2023-03-23,156.86027933820688,159.54654859691777,155.72453196517867,156.9590301513672,67622100
2023-03-24,156.88991856429575,158.35156031348998,155.89244937558198,158.26268005371094,59196500
2023-03-27,157.95651005912973,158.77621864094067,155.9121738846932,156.3170928955078,52390300
2023-03-28,156.01093927220384,156.52449472162644,154.04561279409856,155.6949005126953,45992200
2023-03-29,157.39358278783644,159.05275625859912,157.37384166607825,158.77622985839844,51305700
2023-03-30,159.5267880006936,160.45513302219786,159.27001781009866,160.34649658203125,49501700
2023-03-31,160.42552675181378,162.95377687892702,159.90210067407045,162.85501098632812,68749800
2023-04-03,162.23280658606208,164.22774466628186,162.18342364813336,164.10923767089844,56976200
2023-04-04,164.53391473562277,164.7709287291007,163.0623875580335,163.57594299316406,46278300
2023-04-05,162.69701406308565,163.003167246698,159.79347149537082,161.72915649414062,51511700
2023-04-06,160.41564039126865,162.91427882271006,159.99098020805553,162.6179962158203,45390100
2023-04-10,159.41816361866267,160.02059936523438,158.09478511621296,160.02059936523438,47716900
2023-04-11,160.33664331436313,160.34651387560373,158.5194503856298,158.8058624267578,47644200
2023-04-12,159.22065338009935,160.05023261805474,157.7985089324277,158.1145477294922,50133100
2023-04-13,159.62556544083142,163.74384976611952,159.4181631056541,163.50682067871094,68445600
2023-04-14,162.5488419808256,164.25739832506682,161.78840194622364,163.16116333007812,49386500
2023-04-17,163.04264500551295,163.33892759169828,161.99579292794192,163.180908203125,41516200
2023-04-18,164.04014141829643,165.33389323571308,163.59570997116356,164.40554809570312,49923000
2023-04-19,163.74384033117565,166.0745734796078,163.4870550672227,165.5511474609375,47720200
2023-04-20,164.03024493447634,165.78816920558748,163.50681889136789,164.5832977294922,52456400
2023-04-21,163.00315275355902,164.38578477260316,162.45009994594136,162.97352600097656,58337300
2023-04-24,162.95376899838274,163.54633418620037,161.85753394961128,163.27967834472656,41949600
2023-04-25,163.1414017604714,164.2475072794641,161.69950129216383,161.739013671875,48714100
2023-04-26,161.0378404231514,163.23031072654587,160.7810701880869,161.72915649414062,45498800
2023-04-27,163.14141866066578,166.46962119212645,163.14141866066578,166.3214874267578,64902300
2023-04-28,166.40046934782268,167.7436038513408,165.79803368662212,167.57569885253906,55275900
2023-05-01,167.18066329991268,168.33615167039042,166.5486008988935,167.48681640625,52472900
2023-05-02,167.98064044655123,168.2374257243008,165.46226102978648,166.44985961914062,48425700
2023-05-03,167.39793182123242,168.80031976619634,165.0869551402168,165.37335205078125,65136000
2023-05-04,162.84514548869322,164.96847661956093,162.2723364468385,163.73397827148438,81235400
2023-05-05,168.85958887715515,172.13842316096267,168.64231599957478,171.41748046875,113453200
2023-05-08,170.34100335662225,171.69402369424722,169.9755966946327,171.34835815429688,55962800
2023-05-09,170.90392591816433,171.38783954566773,169.47191108630196,169.63980102539062,45326900
2023-05-10,170.87429621552187,171.87176527271458,169.76817565129102,171.4075927734375,53724500
2023-05-11,171.6940112425966,172.42482451357537,170.03483786854437,171.59524536132812,49514700
2023-05-12,171.70401959715826,172.13916641173466,169.11293731632776,170.66561889648438,45533100
2023-05-15,171.2490949935239,171.29854623618587,169.57774258819362,170.17112731933594,37266700
2023-05-16,170.0920083491569,171.229311478379,169.90410268128184,170.17112731933594,42110300
2023-05-17,169.81512066054435,171.02164360752573,168.53934785672587,170.7843017578125,57951600
2023-05-18,171.09087517456516,173.30616130301183,170.6755118549318,173.11825561523438,65496700
2023-05-19,174.44344233699894,174.44344233699894,173.00944687294344,173.22702026367188,55809500
2023-05-22,172.06006024351018,172.78201528070161,171.5359102025042,172.2776336669922,43570900
2023-05-23,171.2194603598222,171.46670153051892,169.38986966050507,169.66677856445312,50747300
2023-05-24,169.201971523099,170.51729642087588,168.63826947571127,169.94369506835938,45143500
2023-05-25,170.50739236656926,171.98093998050487,169.79533663873903,171.08099365234375,56058300
2023-05-26,171.40734829469508,173.83030849826073,171.19965909306288,173.49404907226562,54835000
2023-05-30,175.00716998790764,177.01476677794446,174.6214744245607,175.34341430664062,55964400
2023-05-31,175.3731100748192,177.37082297149757,174.80939295881248,175.2939910888672,99625300
2023-06-01,175.73900583250884,178.13229834590607,174.97749886766357,178.10263061523438,68901800
2023-06-02,179.03227450268932,179.77399801140302,177.28180279681203,178.95315551757812,61996900
2023-06-05,180.61459616435278,182.908986017055,176.0752375225132,177.59825134277344,121946500
2023-06-06,177.98396853821802,178.1323071989488,175.47198988688834,177.23236083984375,64848400
2023-06-07,176.4708803946138,179.21031710146175,175.36324465339234,175.85772705078125,61944600
2023-06-08,175.93676794820152,178.8443258180563,175.50163627026933,178.5773162841797,50214900
2023-06-09,179.4970621604222,180.21900204187077,178.6366678484163,178.96302795410156,48900000
2023-06-12,179.26961514651788,181.86069753893617,178.97292275194738,181.7617950439453,54274900
2023-06-13,180.78275804737982,182.11785139625292,180.42673013626612,181.28712463378906,54929100
2023-06-14,181.34641221738335,182.35516021423518,180.01131922105634,181.92001342773438,57462900
2023-06-15,181.9299404833556,184.46168752877136,181.75191900244837,183.95730590820312,65433200
2023-06-16,184.66935702206612,184.92649747799743,182.2365125370702,182.87933349609375,101256200
2023-06-20,182.37496829785866,184.0463209118931,182.37496829785866,182.9683380126953,49799100
2023-06-21,182.85953033754498,183.36391189129432,180.575024752965,181.92991638183594,49515700
2023-06-22,181.7123518491607,184.98582209518955,181.64311708726814,184.93637084960938,51245300
2023-06-23,183.5023838322858,185.49019723798705,182.96833449974372,184.61990356445312,53117000
2023-06-26,184.76824612936457,185.97478407089304,183.18589683511047,183.2254638671875,48088700
2023-06-27,183.83862880561904,186.31104030447904,183.62105538648717,185.98468017578125,50730800
2023-06-28,185.8561194768788,187.80438104509085,185.52977442185306,187.16156005859375,51216800
2023-06-29,186.9934209820816,187.9725013298976,186.85496654717443,187.49778747558594,46347300
2023-06-30,189.51527911897426,192.33381899614628,189.1493519786864,191.82945251464844,85213200
2023-07-03,191.64154594163958,191.7404484310712,189.6438333602496,190.33612060546875,31458200
2023-07-05,189.45595434700246,190.8503829545932,188.51642591121868,189.21859741210938,46920300
2023-07-06,187.74503686210437,189.90098754652763,187.1121001189567,189.69329833984375,45094300
2023-07-07,189.29769958287028,190.5437894270152,188.140612922507,188.57574462890625,46815000
2023-07-10,187.17143117099337,187.89338618022617,184.97592859390042,186.5286102294922,59922200
2023-07-11,187.07253909809666,187.21099353236755,184.54079224834234,186.00445556640625,46638100
2023-07-12,187.58679348705417,189.584506155405,186.39015480100775,187.67581176757812,60750200
2023-07-13,188.3977344373199,189.08012234659634,187.68567880071848,188.43728637695312,41342300
2023-07-14,188.13074770594125,189.07026113812964,187.53737794948708,188.58567810058594,41616200
2023-07-17,189.78228064107432,192.17558799962066,189.69327745817978,191.84922790527344,50520200
2023-07-18,191.2162905465396,192.1854715232971,190.29654572205703,191.5920867919922,48288200
2023-07-19,190.96907695660155,196.0424552700726,190.52403079875788,192.94700622558594,80507300
2023-07-20,192.9370802265051,194.30185606220206,190.37566579926568,190.99871826171875,59581200
2023-07-21,191.95803606721273,192.8184304455329,189.11969738642375,189.82186889648438,71951700
2023-07-24,191.27566036710277,192.7591073714878,190.12845772868155,190.62294006347656,45377800
2023-07-25,191.19652904765346,192.29428036369316,190.79104993758423,191.4833221435547,37283200
2023-07-26,191.53276478098633,193.48102617402893,191.18663623876353,192.35360717773438,47471900
2023-07-27,193.85685736898512,195.02382842734414,190.4251487828704,191.08775329589844,47460200
2023-07-28,192.5217427199515,194.4601200346163,191.99759267326004,193.6689453125,48291400
2023-07-31,193.8963936498011,194.32165626732748,193.10521896564188,194.28208923339844,38824100
2023-08-01,194.074422779809,194.55900578654655,193.12501010327395,193.4513702392578,35175100
2023-08-02,192.887632465541,193.02608689409655,189.73284833699685,190.4547882080078,50389300
2023-08-03,189.45595867004647,190.247118290272,188.58566497931545,189.06036376953125,61235200
2023-08-04,183.47271804853088,185.312192820491,179.91243942847825,179.98167419433594,115956800
2023-08-07,180.1201302461886,181.10909486166798,175.39288059142936,176.87632751464844,97576100
2023-08-08,177.70703971354655,178.28064095471063,175.6203239410226,177.81582641601562,67823000
2023-08-09,178.8740046582552,178.93334011391454,175.0566010766963,176.2235870361328,60378500
2023-08-10,177.4993736907431,178.75536303948698,175.64013038367378,176.00604248046875,54686900
2023-08-11,175.60003302807638,176.88741115774235,174.8374976677621,176.06546020507812,52036700
2023-08-14,176.2437010263368,177.94701832041608,175.5900993670502,177.71925354003906,43675600
2023-08-15,177.14489684716207,177.73906787465035,175.3326457472995,175.728759765625,43622600
2023-08-16,175.4118501481314,176.80816171418965,174.78795629022963,174.85728454589844,46964900
2023-08-17,175.42176719468313,175.78817341312092,171.7972650350441,172.31222534179688,66062900
2023-08-18,170.62872552076746,173.4015690710498,170.29202708322546,172.7974853515625,61172200
2023-08-21,173.37184868637627,174.42156439236868,172.05474771785234,174.13436889648438,46311900
2023-08-22,175.34251507159627,175.95649623435884,174.54037449165708,175.5108642578125,42038900
2023-08-23,176.78837280424742,179.78898080878903,176.60021337314086,179.36314392089844,52722800
2023-08-24,178.91750900229638,179.3433458832632,174.30270712253693,174.66912841796875,54945800
2023-08-25,175.6594375427037,177.41225784961358,174.1145717959043,176.87750244140625,51449600
2023-08-28,178.34314839003864,178.83829845949455,176.81809282485807,178.4421844482422,43820700
2023-08-29,177.9569059889832,183.10646293821267,177.75884901223952,182.3340301513672,53003900
2023-08-30,183.14611375769312,186.0278908459401,182.9480567481202,185.82981872558594,60813900
2023-08-31,186.01797592028328,187.2855588991337,185.66146726305777,186.0476837158203,60794500
2023-09-01,187.65197647170007,188.07779827305947,186.45370666949987,187.6222686767578,45766500
2023-09-05,186.453699999912,188.1372071331358,185.7902007519677,187.85992431640625,45280000
2023-09-06,186.57250991647675,187.01815699545173,179.70973831822653,181.13577270507812,81755800
2023-09-07,173.48077306769622,176.48139642487362,171.85668142571674,175.8376922607422,112488800
2023-09-08,176.62002446653017,178.4916910043361,176.06544373133067,176.45166015625,65551300
2023-09-11,178.32332838951461,178.5510931586707,175.61979850768685,177.62020874023438,58953100
2023-09-12,177.7489799506068,178.3827714442694,173.12428004812202,174.5899200439453,90370200
2023-09-13,174.7978655233742,175.58021106580875,172.29240747476095,172.5201873779297,84267900
2023-09-14,172.31219668990042,174.39183269426235,171.89627251118375,174.0353240966797,60895800
2023-09-15,174.76813536061914,174.78794559113751,172.1339489112559,173.31239318847656,109259500
2023-09-18,174.76814563074643,177.64002479353724,174.46115503817452,176.2436981201172,67257600
2023-09-19,175.7980702206982,177.88760394386657,175.4118538031827,177.33303833007812,51826900
2023-09-20,177.52118590379774,177.95692035427507,173.69862701203755,173.7877655029297,58436200
2023-09-21,172.85688574257026,174.58991092023126,172.17357625479622,172.24288940429688,63149100
2023-09-22,172.97572753179696,175.36235454947433,172.36174626663464,173.0945587158203,56725400
2023-09-25,172.51027081019092,175.2534062611611,172.46075278406465,174.37203979492188,46172700
2023-09-26,173.1242507509963,173.50055447022797,169.99489916963813,170.2919921875,64588900
2023-09-27,170.94559986493434,171.3615240971404,167.41023633579258,168.77684020996094,66921800
2023-09-28,167.69740591218968,170.36131544966938,165.99408862675534,169.03431701660156,56294400
2023-09-29,170.3514112168,171.39122924497295,168.68769934956754,169.5492706298828,51861100
2023-10-02,169.55919331240622,172.60931959526494,169.2719978061565,172.0646514892578,52164500
2023-10-03,170.589096012129,171.94581747397606,169.1630765091389,170.7277374267578,49594600
2023-10-04,169.43044630471027,172.52019299821677,169.31161512407647,171.97552490234375,53020300
2023-10-05,172.1042477774046,173.74814957044222,171.00501406167223,173.21339416503906,48527900
2023-10-06,172.11417670790303,176.2635369377298,171.50018031240361,175.7683868408203,57266700
2023-10-09,175.0949677633166,177.31324554755352,174.0947700479303,177.2538299560547,42390800
2023-10-10,176.3724418317021,177.9767230488949,176.22388776036024,176.6596221923828,43698000
2023-10-11,176.4714829606774,178.10548726772782,175.87731193966172,178.05596923828125,47551100
2023-10-12,178.3233466007442,180.57131695227565,177.30332359387822,178.95713806152344,56743100
2023-10-13,179.6602521369707,180.16529977566205,176.41206884050376,177.1151885986328,51427100
2023-10-16,175.0355274416581,177.34292828713865,174.79784999846225,176.98641967773438,52517000
2023-10-17,174.93649062028842,176.6893258679855,173.10444466932296,175.431640625,57549400
2023-10-18,173.87689630601963,175.85749653944856,173.4114540423014,174.13436889648438,54764400
2023-10-19,174.33241738277906,176.11496052795673,173.4906713911534,173.758056640625,59302900
2023-10-20,173.60953206300644,173.71846569346525,170.965432244542,171.20310974121094,64244000
2023-10-23,169.25217604772806,172.32209697076135,168.28167117128655,171.3218994140625,55980100
2023-10-24,171.37144345921354,171.98542471489895,169.78695717971306,171.75765991210938,43816600
2023-10-25,170.21277093543313,171.38131769667615,168.99469104064445,169.44033813476562,57157000
2023-10-26,168.71741923518283,169.71763198356828,164.06301189675906,165.27117919921875,70625300
2023-10-27,165.29098147440297,167.32109955610002,165.21175565878588,166.58827209472656,58499100
2023-10-30,167.3805285943209,169.50966778359705,167.23197451155576,168.63819885253906,51131000
2023-10-31,167.70731641765212,169.24226937820893,166.27136928302133,169.11354064941406,44846000
2023-11-01,169.34130885799144,172.53997379429074,168.46983997695696,172.28250122070312,56934900
2023-11-02,173.8174920794996,176.05556504970008,173.75807648633753,175.8476104736328,77334800
2023-11-03,172.5498964006483,175.10487249469713,171.66852990822986,174.93650817871094,79829200
2023-11-06,174.66913933099835,177.68954259678722,174.50079012453784,177.49148559570312,63841300
2023-11-07,177.44195927584823,180.67034717470034,177.23400472320088,180.05636596679688,70530000
2023-11-08,180.581241871906,181.67056299140017,179.82860407252238,181.11599731445312,49340300
2023-11-09,181.18532362684607,182.33406032637882,180.0464693782347,180.64065551757812,53763500
2023-11-10,182.42552132152326,185.00369964258533,181.989212824357,184.83511352539062,66133400
2023-11-13,184.25999143916752,184.4682199516521,182.6635072771428,183.24855041503906,43627500
2023-11-14,186.12420582715117,186.53076740007103,184.7359652497266,185.86639404296875,60108400
2023-11-15,186.2729495954029,187.90909130382101,186.20353000343164,186.4315948486328,53790500
2023-11-16,187.9785160308428,189.35684600106327,187.06622636374277,188.11734008789062,54412900
2023-11-17,188.65281519385715,188.78172866103995,186.98692637498098,188.09751892089844,50922700
2023-11-20,188.2958266614519,190.29887250675844,188.2859160609316,189.8427276611328,46505100
2023-11-21,189.8030754431615,189.91215257469014,188.14709726863614,189.03953552246094,38134500
2023-11-22,189.88239992204348,191.31029805901488,189.22793715258507,189.7039031982422,39617700
2023-11-24,189.26759079649733,189.2973377280717,187.66119596873028,188.37515258789062,24048300
2023-11-27,188.3255839995523,189.06928760823715,187.31414285514808,188.19667053222656,40552600
2023-11-28,188.18675406725092,189.47584330827428,187.80993940877178,188.80154418945312,38415400
2023-11-29,189.29736666732592,190.47737890246535,187.38357650025696,187.78021240234375,43014200
2023-11-30,188.24625428611483,188.7222354910008,186.61011239504938,188.35533142089844,48794400
2023-12-01,188.73214223180454,189.95181189166442,187.64137090627887,189.63450622558594,45704800
2023-12-04,188.38506152852514,188.45448112204545,185.87630278327032,187.8396759033203,43389500
2023-12-05,188.61314558971708,192.76795676998717,188.58338352707358,191.7961883544922,66628400
2023-12-06,192.81755229252437,193.12494736273675,190.4972006683192,190.7054443359375,41089700
2023-12-07,192.0044117201268,193.3629052381858,191.96473906125271,192.6390380859375,47477700
2023-12-08,192.56963798027982,194.34461894265894,192.04408867717459,194.0669708251953,53406400
2023-12-11,191.48879255742054,191.8656072016425,189.81297812056516,191.55819702148438,60943700
2023-12-12,191.45905774250062,193.08528901898003,190.1104746012234,193.07537841796875,52696900
2023-12-13,193.45217959711718,196.33775323819535,193.2142041253177,196.298095703125,70404200
2023-12-14,196.3575670696298,197.94412551234106,194.51318172109634,196.44680786132812,66831600
2023-12-15,195.87167377464695,196.734365015635,195.34612449787411,195.91134643554688,128538400
2023-12-18,194.4437708037096,194.97924583916173,192.75804576345098,194.24545288085938,55751900
2023-12-19,194.51318587990949,195.29654695271066,194.24544836840317,195.28663635253906,40714100
2023-12-20,195.24698053858313,196.0204310779547,193.19436645507812,193.19436645507812,52242800
2023-12-21,194.45370060278358,195.42546903656068,191.87552215973167,193.0456085205078,46482500
2023-12-22,193.54140785907617,193.76948784569112,191.349969834571,191.9746856689453,37149600
2023-12-26,191.98458698376479,192.262235089905,191.21113652656177,191.42929077148438,28919300
2023-12-27,190.87400998463178,191.8755253676685,189.48575421105227,191.52845764160156,48087700
2023-12-28,192.51014548202977,193.0257841884141,191.5482876644632,191.95484924316406,34049900
2023-12-29,192.27214410156537,192.76794644853246,190.1203637314106,190.9136505126953,42672100
2024-01-02,185.5788148528252,186.85799339797134,182.34618895522584,184.0814971923828,82488700
2024-01-03,182.67340858873573,184.31947592788424,181.8900324473893,182.70315551757812,58414500
2024-01-04,180.62080322049852,181.552914127362,179.36147605378457,180.38282775878906,71983600
2024-01-05,180.46213275123534,181.22565742516292,178.65740505500082,179.65892028808594,62379700
2024-01-08,180.56129720920066,184.04183940945515,179.9762540642685,184.00216674804688,59144500
2024-01-09,182.37594957443397,183.59561921893004,181.19593746369003,183.58570861816406,42841800
2024-01-10,182.8023278606972,184.8351053395885,182.3759299825551,184.6268768310547,46792900
2024-01-11,184.97392753345,185.47965559618967,182.07844372761645,184.0319061279297,49128400
2024-01-12,184.49798544280438,185.1722845702879,183.6352941143493,184.35916137695312,40477800
2024-01-16,180.63071876275188,182.71307958868692,179.41103406753936,182.08837890625,65603000
2024-01-17,179.74819585869176,181.39424823145328,178.786338048284,181.14634704589844,47317400
2024-01-18,184.52771753168435,187.55211493445296,184.26990575318283,187.04640197753906,78005800
2024-01-19,187.74052319933506,190.33852272040096,187.23481023986653,189.95179748535156,68903000
2024-01-22,190.68560481730813,193.69016613117572,190.64593215238241,192.2622528076172,60133900
2024-01-23,193.38275184285894,194.10661903356933,192.20273983497614,193.54139709472656,42355600
2024-01-24,193.77940103141137,194.73134826169684,192.7084660713482,192.86712646484375,53631300
2024-01-25,193.58107445570798,194.62226243680658,191.48878789336808,192.53988647460938,54822100
2024-01-26,192.63902468370242,193.12490124096112,190.32858421232572,190.80455017089844,44594000
2024-01-29,190.3980247095346,190.5864320350317,187.98843240307312,190.12037658691406,47145600
2024-01-30,189.33699683048337,190.18977744614463,185.89612743839433,186.46133422851562,55859400
2024-01-31,185.46976491576893,185.52927391668564,182.80236057287416,182.8519287109375,55467800
2024-02-01,182.44535904290282,185.38050055962896,182.2767880551107,185.291259765625,64885400
2024-02-02,178.35003123610636,185.75731994134992,177.74515173237538,184.2897491455078,102551700
2024-02-05,186.57042555488334,187.6611968198497,184.27982102914154,186.1043701171875,69668800
2024-02-06,185.291266866256,187.72069551270494,185.2020260688322,187.71078491210938,43490800
2024-02-07,189.03952431241242,189.4460858813363,187.02656792958788,187.81985473632812,53439000
2024-02-08,187.8000228857875,187.94875754592414,185.77715585449096,186.739013671875,40962000
2024-02-09,187.304938639922,188.63539609029752,186.65957913376621,187.50352478027344,45155200
2024-02-12,187.0765772861258,187.32479480430874,185.45819421957458,185.8156280517578,41781900
2024-02-13,184.4454786725173,184.88234393093236,182.20158259974826,183.72067260742188,56529500
2024-02-14,183.9986922104331,184.2071864451767,181.13922150541597,182.83702087402344,54630500
2024-02-15,182.24131546677532,183.1746158133602,180.05700420987225,182.54910278320312,65434500
2024-02-16,182.11221816970058,183.53203018346474,180.37469562592958,181.0101318359375,49752500
2024-02-20,180.49382826711656,181.12926445278407,178.7165976564194,180.26547241210938,53665600
2024-02-21,180.64278508736416,181.5860086349742,179.37191259479573,181.02008056640625,41371400
2024-02-22,182.17178149569722,183.64123998867086,181.1590650140456,183.05543518066406,52292200
2024-02-23,183.69089534874325,183.72068024032762,180.93071762862238,181.21865844726562,45119700
2024-02-26,180.94066402116508,181.4569455981047,179.36198894745647,179.8683624267578,40867400
2024-02-27,179.80879073754454,182.6086766905276,178.27976221818815,181.327880859375,54318900
2024-02-28,181.20870480571682,181.814356133641,178.84568442217187,180.12648010253906,48953900
2024-02-29,179.97755459220346,181.26828866128915,178.2499552858893,179.4612579345703,136682600
2024-03-01,178.26984251290932,179.2428510400178,176.11531605645658,178.37905883789062,73563100
2024-03-04,174.89403329600003,175.63868574855184,172.55085963930404,173.85153198242188,81510100
2024-03-05,169.54249498191575,170.8133675141066,168.4106236594959,168.9070587158203,95132400
2024-03-06,169.8403395327639,170.01906401050476,167.47730408815008,167.91416931152344,68587700
2024-03-07,167.94398367002375,169.51272036105578,167.2887008699696,167.79505920410156,71765100
2024-03-08,167.7950646177067,172.46155155044823,167.7354948294159,169.51272583007812,76267000
2024-03-11,171.70695829072324,173.13669366515666,170.82330450374639,171.518310546875,60139500
2024-03-12,171.91544162555573,172.7891721100731,169.79070034274764,171.994873046875,59825400
2024-03-13,171.53817270319811,171.9551763303205,169.54249409126064,169.9098663330078,52488700
2024-03-14,171.67715534575908,173.06716728584055,170.82328653971078,171.76651000976562,72913500
2024-03-15,169.94957779625068,171.3892364501953,169.07584723661714,171.3892364501953,121752700
2024-03-18,174.31819990832292,176.44294118443133,172.282813299669,172.48138427734375,75604200
2024-03-19,173.09697026746844,175.350789645184,171.7963128554373,174.82456970214844,55215200
2024-03-20,174.46710906124463,177.3960723876953,173.8415961439034,177.3960723876953,53423100
2024-03-21,175.78764197696165,176.22450721449738,169.6219124199128,170.14813232421875,106181300
2024-03-22,170.53535433298114,171.8161651814705,168.84747827799018,171.05165100097656,71160100
2024-03-25,169.35386403283357,170.71409125238694,168.24183919385965,169.63186645507812,54288300
2024-03-26,168.78791039294236,170.19778406175462,168.37090678526505,168.49998474121094,57388400
2024-03-27,169.19499314475576,172.36225110852925,168.89712909220745,172.07431030273438,60273300
2024-03-28,170.5254338962422,171.00200728609337,169.29426955996547,170.25735473632812,65672700
2024-04-01,169.96943620832081,170.02900599080004,168.2716216576847,168.8177032470703,46240500
2024-04-02,167.87447897129715,168.13261974429108,167.0305333230549,167.6361846923828,49329500
2024-04-03,167.5865303145986,169.46305411699578,167.37803608655156,168.44039916992188,47691700
2024-04-04,169.07585346888487,170.6942366833166,167.61634826660156,167.61634826660156,53704400
2024-04-05,168.38081863168355,169.1751176568126,167.74538244157907,168.3708953857422,42104800
2024-04-08,167.82482886831443,167.99361496437555,167.04046816897213,167.24896240234375,37425500
2024-04-09,167.49716574379335,168.86733118994096,167.14967033425899,168.4602508544922,42373800
2024-04-10,167.59647195447172,167.88439761067826,165.91851910107465,166.583740234375,49709300
2024-04-11,167.13975023930564,174.208995705804,166.9610408919762,173.79197692871094,91070300
2024-04-12,173.0175179827845,177.08829097776882,172.96788660357228,175.29119873046875,101670900
2024-04-15,174.1097015871075,175.37065085788137,171.27009249111015,171.458740234375,73531800
2024-04-16,170.52542991803605,172.5210932508517,167.0702464097302,168.17233276367188,73711200
2024-04-17,168.4006911997193,169.43326939438703,166.8021697998047,166.8021697998047,50901200
2024-04-18,166.83194578270678,167.4375970919546,165.36250241682455,165.8489990234375,43122900
2024-04-19,165.02494208062998,165.21357466916862,162.9101239696921,163.8235626220703,68149400
