Price,Close,High,Low,Open,Volume
Ticker,GE,GE,GE,GE,GE
Date,,,,,
2018-01-02,81.26495361328125,81.3101543145782,79.23107315563877,79.45705507630632,16185981
2018-01-03,82.03330993652344,82.89206571953969,81.49094467961352,82.71127730056972,17000180
2018-01-04,83.75082397460938,84.15760156188229,82.71128684790236,83.07286372757899,17225995
2018-01-05,83.79602813720703,85.28754362028006,83.61523968991462,85.2423429108201,16667865
2018-01-08,82.62088012695312,84.51916565330697,81.807325075503,84.38357794158016,17130657
2018-01-09,83.88640594482422,84.33837697460746,81.85251832261892,82.84686178341434,13855205
2018-01-10,85.5587158203125,86.14628179974181,83.97680630719161,84.02199981584695,17177522
2018-01-11,85.9654769897461,87.6377803967132,85.8750827943915,86.91461963860502,20808952
2018-01-12,84.79034423828125,86.55304181946929,84.51915446019741,86.41744693042737,18169606
2018-01-16,82.30450439453125,83.6604248084258,81.17456591943714,82.80167617232898,42912819
2018-01-17,78.41751098632812,79.99942026397113,78.01073349261743,79.77343116851591,39131904
2018-01-18,75.79607391357422,79.00508635574121,75.7508732109522,78.64350951585553,35944841
2018-01-19,73.4909896850586,75.61526401091601,72.4062521750892,75.25368723934996,44851332
2018-01-22,73.08422088623047,73.80738171039111,71.4119173265176,71.86388834457291,28005019
2018-01-23,76.33842468261719,76.97119122757614,73.53618311961505,73.67177800646947,25714786
2018-01-24,74.30460357666016,78.46276853023646,73.44584726986535,76.8356573765427,34850262
2018-01-25,73.12939453125,75.11808086118643,72.90341268122643,74.57571578680567,19834813
2018-01-26,72.9034423828125,73.0390301090124,71.99949302862981,72.9034423828125,18965005
2018-01-29,73.58141326904297,74.25937358416694,72.18029192665881,72.40628109679152,15469060
2018-01-30,72.0898666381836,73.53618087429419,72.0898666381836,72.76782666121265,14242064
2018-01-31,73.08422088623047,73.5361919042858,72.27066585845877,72.58704916873356,16018822
2018-02-01,72.4062728881836,72.81305047019696,71.9542945991584,72.58706132568435,11022366
2018-02-02,70.68875885009766,71.9994856388986,70.50797043687112,71.81869722567207,17171805
2018-02-05,67.3893814086914,70.64359618470317,67.3893814086914,69.96563567244358,25715850
2018-02-06,69.0164566040039,69.33283993106299,66.48540437807617,66.98257612194831,26462505
