Price,Close,High,Low,Open,Volume
Ticker,TMO,TMO,TMO,TMO,TMO
Date,,,,,
2018-01-02,189.08404541015625,189.58375891320352,186.53654412590726,186.94806321911506,1140900
2018-01-03,192.55259704589844,192.69956281875207,187.32039127121143,188.32961106418583,1458300
2018-01-04,194.96292114257812,195.5704145420886,192.69955858591018,193.1698639994509,1566400
2018-01-05,198.3040771484375,198.55882279247746,195.18828331074135,195.96232792773068,1469500
2018-01-08,198.6273956298828,199.13690181443968,196.15826637474754,198.30405602914888,1974600
2018-01-09,201.93917846679688,202.74261621128193,199.29367516358803,200.61642681519245,1845200
2018-01-10,202.1253204345703,202.44866004393955,197.88274953011233,200.66541077647216,1421200
2018-01-11,204.44754028320312,204.5063266009555,201.80205132915253,202.77205547355058,1520600
2018-01-12,205.92698669433594,207.26932370116978,203.59503047743854,204.67282913669467,1486500
2018-01-16,203.81060791015625,207.53389502371732,203.32070210444397,207.53389502371732,2264300
2018-01-17,207.2105255126953,207.3966920841341,204.09473221409849,205.32928928417215,1461700
2018-01-18,208.1217498779297,208.75862132849232,206.26990686931333,207.13213076305007,1458500
2018-01-19,209.19955444335938,210.2381672240535,208.0727771638564,209.63067390879138,1439900
2018-01-22,210.9730224609375,210.9828151938163,208.47450010902296,209.68945681843005,1230300
2018-01-23,210.2185516357422,212.83464643864164,209.9246052077311,211.22775624301565,1267000
2018-01-24,210.9730224609375,212.2957590349601,208.6998525711328,210.6790760164645,1227400
2018-01-25,213.48138427734375,214.32402296222884,210.6693144488923,212.00185899822824,1668400
2018-01-26,215.34303283691406,215.34303283691406,212.35460390354726,213.7655352655789,1162000
2018-01-29,214.39256286621094,215.65652813814077,214.17700312914909,214.97064809254152,1042800
2018-01-30,210.28720092773438,211.9136920822243,208.24919061682078,211.62955324233934,1921700
2018-01-31,219.58560180664062,221.43744533106997,215.26462859939213,218.9487301786836,3414200
2018-02-01,217.87088012695312,221.868512738086,215.17639857134716,219.6345437716789,1912800
2018-02-02,213.29522705078125,216.32284183825348,213.16784673617693,215.66636974506554,1992400
2018-02-05,204.10455322265625,214.8334873165745,203.61464741973086,212.33497968224592,2387600
2018-02-06,205.2509307861328,206.83823575240206,197.54961097441895,200.86137898286051,2415300
2018-02-07,203.35987854003906,206.9361845123201,201.96854801285144,204.13392304186138,1653000
