Price,Close,High,Low,Open,Volume
Ticker,MSFT,MSFT,MSFT,MSFT,MSFT
Date,,,,,
2018-01-02,79.19833374023438,79.53005508401151,78.78368557555284,79.36419441212294,22483800
2018-01-03,79.56690216064453,79.71433697191691,79.21675502899076,79.29968183777241,26061400
2018-01-04,80.2672348022461,80.77403337632566,79.76965266499019,79.78807850855605,21912000
2018-01-05,81.26239776611328,81.46511719247553,80.56209621052041,80.77403207355768,23407100
2018-01-08,81.34528350830078,81.62172022823782,80.71869970251093,81.2715661123072,22113000
2018-01-09,81.29000854492188,81.75994821209991,80.95828725398192,81.68623080742911,19484300
2018-01-10,80.92143249511719,81.26237023577525,80.5436430804065,80.95829119924879,18652200
2018-01-11,81.16102600097656,81.20709411734808,80.38700712708369,81.20709411734808,17808900
2018-01-12,82.56159973144531,82.72746037207638,81.50193491797337,81.70465425986451,24271500
2018-01-16,81.40978240966797,83.65811371996364,81.09649402974946,83.02231349826386,36599700
2018-01-17,83.0592041015625,83.18820607579859,81.77839376444689,82.08247285946636,25621200
2018-01-18,83.0223388671875,83.54756315818993,82.61690713576374,82.745909099864,24159700
2018-01-19,82.93020629882812,83.49228937059331,82.61691778280462,83.05920827955318,36875000
2018-01-22,84.41372680664062,84.4229432414143,82.69061906811926,82.93019716167537,23601600
2018-01-23,84.68091583251953,85.0494957561694,84.34919460424238,84.68091583251953,23412800
2018-01-24,84.60721588134766,86.09074528302325,84.38607069360533,85.2798749079156,33277500
2018-01-25,85.07716369628906,85.9156764213285,84.70858366140251,85.20616565398744,26383200
2018-01-26,86.67125701904297,86.67125701904297,85.3075201126209,85.80510207471944,29172200
2018-01-29,86.54225158691406,87.95206357442497,86.357965103217,87.66641741567089,31569900
2018-01-30,85.45494842529297,86.30268456783192,84.86522321400965,85.97096325772516,38635100
2018-01-31,87.54664611816406,87.90600974077398,86.16447617579365,86.38562139815055,48756300
2018-02-01,86.8555679321289,88.52338420991998,86.2289838947691,87.34393355843808,47227900
2018-02-02,84.57036590576172,86.58833616363468,84.31236198842406,86.2842571053098,47867800
2018-02-05,81.08727264404297,85.9156491830621,81.08727264404297,83.44617287133588,51031500
2018-02-06,84.15571594238281,84.29393433228431,78.55331917499957,80.06449096974278,67998600
2018-02-07,82.57083892822266,84.56116013442846,82.19304240871115,83.38170948925756,41107600
2018-02-08,78.33218383789062,82.81962464747718,78.1018221690591,82.662980399891,55628700
2018-02-09,81.25314331054688,81.9442281061015,77.2448529023456,79.52082662051802,63499100
2018-02-12,82.12852478027344,82.72746641687618,81.02279178199062,81.76916120432757,35720300
2018-02-13,82.77354431152344,82.93018853598352,80.90300896158003,81.94424102014776,26407700
2018-02-14,84.06963348388672,84.2362732822564,81.84777892309543,81.94035501927785,34960900
2018-02-15,85.78231048583984,85.83785472279509,83.8937287352358,84.43993256690193,27823900
2018-02-16,85.1712875366211,86.55994983341382,84.98613538895607,85.58788340041824,30596900
2018-02-20,85.83783721923828,86.15259724860373,84.25476322090408,84.68987848993353,30911700
2018-02-21,84.69915008544922,86.43035182324789,84.69915008544922,86.07855987712463,26922500
2018-02-22,84.92134857177734,85.84712362316742,84.5788092600459,85.21759630569805,24392800
2018-02-23,87.078369140625,87.08762886562477,85.50455491949711,86.65251361094452,26329200
2018-02-26,88.33743286132812,88.36520497621926,87.25427800196532,87.39314563952242,30199800
2018-02-27,87.20803833007812,88.72630939448536,87.20803833007812,88.63373326872504,25869100
2018-02-28,86.8099136352539,88.60591929185762,86.68030570777758,87.80049254559566,31167300
2018-03-01,85.9582290649414,87.5505635975304,85.02319410092494,87.01361226666118,37135600
2018-03-02,86.14337921142578,86.23595531238503,84.11592940383072,84.78248863170327,32830400
2018-03-05,86.6895751953125,87.27281093462258,85.41200816787479,85.48606480398338,23901600
2018-03-06,86.39331817626953,87.47647317418956,86.04152623747822,87.33760551886851,22175800
2018-03-07,86.89322662353516,86.96729030551819,85.5693683262696,86.24518706393725,26716100
2018-03-08,87.42092895507812,88.04119647745566,86.80991409678215,87.2728015725449,25887800
2018-03-09,89.37432098388672,89.37432098388672,87.948626610212,88.21710221269973,36937300
2018-03-12,89.58724212646484,89.99458537976568,88.91143034323676,89.33728598845917,26073700
2018-03-13,87.40242767333984,90.02236575121373,86.99508438269937,89.80018171227495,35387800
2018-03-14,86.88399505615234,88.32820907047777,86.55997517134027,88.05973343360384,32132000
2018-03-15,87.18948364257812,87.55979502912108,85.9396888932101,86.5877285223336,27611000
2018-03-16,87.57831573486328,88.30041912247334,86.9487884369027,87.65237943182403,49081300
2018-03-19,85.9952392578125,86.93027398627349,85.27313588729713,86.78214659585868,33344100
2018-03-20,86.21741485595703,86.8099102335176,86.09706666033136,86.14335823108848,23075200
2018-03-21,85.61567687988281,87.06914337744331,85.36571366937142,86.03227281326464,24457100
2018-03-22,83.12532806396484,84.9398459973719,83.0049798712084,84.49547094324481,38604700
2018-03-23,80.70906066894531,83.74560138408249,80.61648458628427,82.85685827695227,44068900
2018-03-26,86.81918334960938,87.02285499138785,83.69006621284895,83.88447812642754,56396800
2018-03-27,82.8290786743164,88.0782204873393,81.94033564748992,87.89306833874691,56569000
2018-03-28,82.75501251220703,84.45844189328864,82.27361270241747,83.15309597655478,52501100
2018-03-29,84.4954605102539,85.43975473501501,81.83849142941456,83.48636939694164,45867500
2018-04-02,81.9496078491211,84.13443762630507,81.01458009376866,83.75487351226475,48515400
2018-04-03,83.05127716064453,83.36604434391168,81.36636688721107,82.93092894936463,37213800
2018-04-04,85.476806640625,85.87489016940229,81.21824309332774,81.32933157189642,35560000
2018-04-05,85.52310180664062,86.16188889040008,84.6158461574931,85.5786531159481,29771900
2018-04-06,83.5326919555664,85.59716651214897,82.83836061747651,84.6991635181228,38026000
2018-04-09,84.03260040283203,86.25446199420595,83.89373979214258,84.28256362827962,31533900
2018-04-10,85.98597717285156,86.35628857563387,84.83801818101871,85.53234941257207,26812000
2018-04-11,85.04169464111328,86.36555321373943,84.68990267317385,85.18056230794038,24872100
2018-04-12,86.63401794433594,87.1709690883427,85.5693753831093,85.5693753831093,26758900
2018-04-13,86.171142578125,87.18949371139264,85.57864711647463,87.06914549868658,23346100
2018-04-16,87.18023681640625,87.63387168702336,86.48590551255509,87.08766072184676,20288100
2018-04-17,88.93922424316406,89.37433972245482,87.83754948181976,87.94864504986346,26771000
2018-04-18,89.28175354003906,89.54096943978858,88.43003507401465,89.078081886492,21043300
2018-04-19,88.9762191772461,89.86496216348633,88.26336860520561,89.28172656526344,23552500
2018-04-20,87.94861602783203,88.97622673804749,87.06913269279451,88.79107458217706,31154400
2018-04-23,88.27264404296875,89.14287479532997,87.60608491887102,88.63369572467124,22331800
2018-04-24,86.20819854736328,89.3095443922118,85.55089893141249,89.09661296527605,34524800
2018-04-25,85.4582748413086,86.37479703572764,83.57895301055503,86.37479703572764,33729300
2018-04-26,87.26354217529297,88.08748125352814,86.1896399240955,86.60624285799871,42529000
2018-04-27,88.70774841308594,90.63336185198813,86.93952207119823,90.35562656370543,48272800
2018-04-30,86.57846069335938,89.24469677648216,86.23592851992042,89.17989281963412,41523600
