Price,Close,High,Low,Open,Volume
Ticker,MMM,MMM,MMM,MMM,MMM
Date,,,,,
2018-01-02,149.52725219726562,150.4346787476978,147.7314603925129,149.61609682895968,3505476
2018-01-03,149.5209503173828,149.5844107873377,148.0360911242156,149.1656064267686,2623665
2018-01-04,151.47540283203125,151.93862954910566,150.0539924439444,150.39030979394252,2682748
2018-01-05,152.65565490722656,152.86505126632375,150.8598512575043,151.4372951270996,2195736
2018-01-08,152.16067504882812,152.8904123330538,151.77358945869042,151.90049878024607,2235324
2018-01-09,153.106201171875,153.4234803382447,151.87514920527414,152.04013483500145,2027340
2018-01-10,153.0172882080078,153.9247029762179,152.31293525812598,152.92845517644832,1962516
2018-01-11,153.75978088378906,153.77881902277508,152.13532040778978,152.7635326728226,1779289
2018-01-12,155.1304168701172,156.10129236738834,153.88033852641354,154.24202838550215,2361263
2018-01-16,155.30178833007812,156.8564541011944,154.7243327719648,155.65713223463456,2883676
2018-01-17,157.4402313232422,157.70675370545885,155.97441033274822,156.64068733734675,3012724
2018-01-18,156.04425048828125,158.00504053107835,155.41603800161897,157.45296904684574,2671266
2018-01-19,157.48464965820312,157.687711567988,155.84748544754274,156.5010819224934,2408146
2018-01-22,156.9261932373047,157.30058673083786,155.51747547337558,156.81832205288583,1985958
2018-01-23,156.29800415039062,156.90084377199696,155.54288258737154,156.67874374504981,2179949
2018-01-24,157.1737060546875,157.713085235826,156.2599448921628,157.36407585864086,4151316
2018-01-25,160.1370849609375,161.6854043717585,156.79930797313847,158.63953391780763,4195448
2018-01-26,164.11575317382812,164.83914445382499,160.79066854327476,160.8160527250948,4461798
2018-01-29,162.45323181152344,164.56630302002006,162.4278476273341,164.03962751959574,2758335
2018-01-30,159.61676025390625,162.25018431113543,159.5342732283498,162.193069891643,2885470
2018-01-31,158.95684814453125,160.62573121664545,158.3857386230623,159.58506051188223,3751134
2018-02-01,157.3323211669922,158.6966166525238,156.2154982818613,157.01504206985697,3187938
2018-02-02,155.57464599609375,157.84636879593626,155.39062220544128,156.37419005109464,4695137
2018-02-05,146.8621368408203,155.08601063487362,143.4164884812624,154.51491279154408,7882238
2018-02-06,148.25181579589844,148.84830940086184,143.92413651414844,144.36832500947122,6109288
2018-02-07,147.97262573242188,150.7202671236558,147.73784516215346,147.97262573242188,3451178
2018-02-08,141.43667602539062,148.04878215156563,141.28438247897384,147.9535914473191,4486555
2018-02-09,142.90882873535156,144.01930568720246,138.44788279055686,142.52810072865657,5404246
2018-02-12,145.43438720703125,146.1895088460211,143.4736093642824,144.35564035413475,3935318
2018-02-13,146.81138610839844,147.19847181698248,145.26941248185625,145.7643694097145,3018226
2018-02-14,147.2174835205078,147.76954319219357,144.97749144351974,145.5993576200914,2796009
2018-02-15,149.91751098632812,149.936661388126,147.3706939258192,148.92177163347972,2544490
2018-02-16,151.06640625,152.19619806166068,148.97278107496376,149.98129869520895,2657273
2018-02-20,150.04522705078125,151.06650059068437,149.30479121203498,149.7069264776759,3200376
2018-02-21,148.2004852294922,151.82602668800945,148.14941749177723,149.81538594809956,3063434
2018-02-22,150.6387939453125,151.51325905572432,148.25155195340534,148.3600592466448,2732262
2018-02-23,151.28988647460938,151.8452016173087,149.61115081269102,151.18136751443595,1933573
2018-02-26,155.83456420898438,156.29413893583498,152.24093982533438,152.56008991192485,3691813
2018-02-27,153.68988037109375,156.1728628906102,153.65157956546702,156.1345620849835,2126847
2018-02-28,150.3260040283203,154.6472961185571,150.25578590033672,154.238777580338,2943834
2018-03-01,147.664306640625,151.16857353997668,146.5089807245109,150.73452110769387,4170572
2018-03-02,147.04513549804688,147.61961250873583,144.46641318644515,146.6493955405447,3483709
2018-03-05,148.60256958007812,149.1770348383902,145.87064457326173,146.80894404112283,2673419
2018-03-06,149.1451416015625,150.58770009402096,147.31961009126186,149.39408512938758,2500956
2018-03-07,150.36431884765625,150.77920924208547,147.1855853666382,147.5877088275162,2647705
2018-03-08,150.85580444335938,151.71750252953848,149.4387680685856,150.86217626120268,2338419
2018-03-09,154.05369567871094,154.06646261330658,150.74730424035732,151.91539721521943,2201716
2018-03-12,153.06431579589844,155.17069659273307,152.7451657783585,154.5323965576532,2572955
2018-03-13,151.6409149169922,155.08773061214848,151.2068624852998,153.76644621458516,2403840
2018-03-14,149.54730224609375,152.75794160345416,149.26644133990916,152.42603625734998,2678681
2018-03-15,150.55581665039062,151.9664581300337,149.48985911844852,150.14092620884736,2117518
2018-03-16,151.41749572753906,152.023878422121,150.4281283581365,150.4281283581365,5810168
2018-03-19,147.80470275878906,150.8493827723573,146.9749105025508,150.64513517748284,3135553
2018-03-20,148.3728485107422,149.61114813892053,147.81753337796715,148.16220571107004,2066688
2018-03-21,149.45152282714844,151.4174905665397,148.28344174121477,148.7238659481842,1899607
2018-03-22,142.4493865966797,148.1621698392403,142.2132216303247,148.11111375521477,5137418
2018-03-23,137.46424865722656,143.15149706975086,137.40679746768845,142.66000517190386,5048555
2018-03-26,140.57911682128906,140.93656751585254,137.34931693925088,139.05996884238013,4274504
2018-03-27,137.78982543945312,141.613242911231,137.0621567377366,141.07706658621163,3225253
2018-03-28,138.21746826171875,140.20895848312983,137.17703305880354,138.65789252767883,3017388
2018-03-29,140.11956787109375,141.3067992282492,138.80466720787055,139.015309914223,3161028
2018-04-02,135.71534729003906,139.608971180027,133.7046948468354,139.18131381103288,4593597
2018-04-03,138.08340454101562,138.16637794771137,134.6365776327103,135.95786186332703,3596133
2018-04-04,138.8685302734375,139.09831177405414,134.75788064215863,135.56852265824975,2976605
2018-04-05,139.57705688476562,140.62387566720062,138.2302500745554,139.55791813084824,3444360
2018-04-06,135.47918701171875,139.6919731313537,134.68131173517156,138.76642849162735,2994664
2018-04-09,135.8366241455078,138.42174210889522,135.57492527487884,136.43662349689907,2614576
2018-04-10,138.49832153320312,139.6025797879687,137.38129634438667,137.4387475476157,3417450
2018-04-11,136.80682373046875,137.80257464223146,136.27703094113437,136.72383866349094,2176481
2018-04-12,138.14083862304688,138.94509703832196,137.24083987326802,137.69403098092957,2742308
2018-04-13,137.5663604736328,139.58338396469802,136.8897597837594,139.20679447873084,2433262
2018-04-16,138.95791625976562,139.96005083535906,138.24940956104052,138.63876615977597,2464358
2018-04-17,140.48345947265625,141.50473279769383,139.621749548054,139.88344843505791,2216786
2018-04-18,140.11956787109375,141.0706343093425,139.88977476883113,140.67488275785115,1912763
2018-04-19,139.69192504882812,139.97915771978558,138.5302157844144,139.17489925190844,1737908
2018-04-20,138.98977661132812,140.60467685297888,138.3450932077336,139.41105037706595,3150623
2018-04-23,137.79620361328125,139.61535200036016,137.07491840678617,139.16216077040713,3014757
2018-04-24,128.38128662109375,131.80895253856866,125.67489431738153,131.80895253856866,13958994
2018-04-25,126.91958618164062,128.77703564572684,125.75149304052222,128.36214515830486,7421658
2018-04-26,125.8025131225586,127.42379694607102,125.215280864717,126.81741429086587,4932663
2018-04-27,125.1833724975586,125.81528906115356,124.08549784407344,125.59826285749006,4012341
2018-04-30,124.07914733886719,126.60043079676927,123.94510616077919,125.71958211295434,4794405
2018-05-01,124.48126220703125,124.81317921950571,122.19615557335028,123.84934551956317,5633758
2018-05-02,124.14930725097656,125.3684676294925,123.84292420212621,124.5642092140954,4805050
2018-05-03,124.90255737304688,125.55362451308925,122.7770139659283,124.16212168118305,4097376
2018-05-04,127.25148010253906,127.61531442684603,123.86848718997898,124.51317076699262,3673753
2018-05-07,127.82593536376953,128.29827694158826,127.3918945851781,127.6982776816734,3424626
2018-05-08,128.7706298828125,129.00680651689413,127.37913889271526,127.65998814784267,3915106
2018-05-09,129.84298706054688,130.67915138842983,128.53446944777838,128.95574334538344,4020115
2018-05-10,130.87063598632812,131.2855380406253,129.18552884733427,129.32595347152855,3230157
2018-05-11,130.95362854003906,131.08766970494517,129.996178335095,130.6855345615639,3774217
2018-05-14,131.3365936279297,131.51531905313226,130.6408539765529,131.27915407427827,4049536
2018-05-15,129.1982879638672,131.2153119647904,128.70679598459455,130.82594380184472,2702003
2018-05-16,127.7940444946289,128.3238256840434,127.0536088850435,127.99190868291815,3484546
2018-05-17,128.76441955566406,129.4327935002909,127.6911720070774,128.06390999286714,2709897
2018-05-18,127.86470794677734,129.0215083474039,127.53695975706894,128.71302980434754,3499137
2018-05-21,129.6641845703125,130.41611134298466,128.5330925768748,128.85442539627948,2543294
2018-05-22,127.87116241455078,129.88913935424114,127.71692311004149,129.79273245871485,2767424
2018-05-23,127.6783676147461,127.76190852628102,126.32233782509756,127.08068006838492,3274289
2018-05-24,128.1539306640625,128.64878415698553,126.56012077694186,127.78118083086554,2457780
2018-05-25,127.90969848632812,128.15391750904266,127.20277337495517,127.45983491939435,2017054
2018-05-29,125.79532623291016,127.57551084557673,125.38402541806282,127.24775092736624,2806773
2018-05-30,127.68478393554688,128.1346475425346,126.41230689344917,126.6629413351763,2563148
2018-05-31,126.7529296875,127.53699222305141,126.1295453177036,127.31848164595786,6282708
2018-06-01,128.2696075439453,128.80302379243,127.42771271830436,127.72976416975607,2185092
2018-06-04,129.21434020996094,129.61922572143408,128.57810160193142,129.00225676450677,2880446
2018-06-05,129.30429077148438,129.882685110552,129.10506162399184,129.22716527116583,2686336
2018-06-06,131.01382446289062,131.13592815428385,129.52926359910595,129.71563856404012,2747571
2018-06-07,131.79136657714844,132.3183555086742,130.9494720570471,131.21939951034568,2725923
2018-06-08,132.76820373535156,132.87102596918646,131.36719655584352,131.7335073610637,2595559
2018-06-11,131.8235626220703,132.89681061888865,131.74643710625134,132.7682798208564,2754268
2018-06-12,131.69500732421875,132.35694257019188,131.07161137232006,132.1770065234207,2160096
2018-06-13,131.6757049560547,132.1705583266083,130.93020547401102,131.83637133017393,2509088
2018-06-14,130.86595153808594,132.56258336062098,130.7823989212525,132.23482347431738,2656914
2018-06-15,131.72714233398438,131.78498646496732,128.60379382753572,130.17189520642484,6517602
2018-06-18,131.21298217773438,131.4700436751428,128.69372555282223,130.15900423603784,3399989
2018-06-19,128.1410675048828,129.70916878024696,127.45983914271733,129.3428460982024,3835333
2018-06-20,127.29915618896484,128.5330702480567,126.77216717275718,128.10891522232617,2808567
2018-06-21,125.65394592285156,127.14493342319896,125.05627018899722,127.14493342319896,2894798
2018-06-22,126.28378295898438,126.88789766923685,125.43547262501241,126.85576203651068,2738960
2018-06-25,125.83390045166016,126.17451465090988,124.44574688065957,125.94957698382736,3495310
2018-06-26,126.335205078125,127.21566280874649,125.94960092649023,126.50229864672224,2559679
2018-06-27,125.26835632324219,128.46883019512444,125.1655223171859,126.32874991238076,3456081
2018-06-28,125.9431381225586,126.50868993619136,124.81205795195359,125.64108670495428,2366525
2018-06-29,126.42509460449219,128.1603004808069,126.25801286800028,126.26442826248723,3195234
