Price,Close,High,Low,Open,Volume
Ticker,COF,COF,COF,COF,COF
Date,,,,,
2018-01-02,87.06555938720703,87.5812542058005,86.32260594704879,87.47637074091097,1663700
2018-01-03,86.9169692993164,87.21414800543855,86.3138627069619,86.96941103131857,2323700
2018-01-04,88.64761352539062,89.29442600960502,87.13548578506082,87.72110735689763,2149100
2018-01-05,88.6563491821289,88.89234362749693,88.05324263379232,88.78746017114754,2058500
2018-01-08,88.1056900024414,88.67382650058939,87.85221053825174,88.64760563680801,1763400
2018-01-09,88.88359069824219,89.12832760745184,87.9658206201254,88.3241901433114,2164200
2018-01-10,90.1510238647461,90.640497915238,88.54274817393906,88.88363284032933,2620600
2018-01-11,91.26980590820312,91.30476928552883,89.94123091273784,90.4569257239818,2177700
2018-01-12,92.15260314941406,93.00044662173845,91.3921647769147,91.70682847115019,2298000
2018-01-16,91.26980590820312,93.06164065179733,90.67544183083072,92.65082930394816,2675500
2018-01-17,91.24359130859375,92.24876680284669,90.24715832641823,91.78551369148579,2287300
2018-01-18,90.38700866699219,91.46210421431178,90.14226501751027,91.27855147863728,2637800
2018-01-19,91.23484802246094,91.26107555847068,89.25072458702103,89.76641942930554,2928900
2018-01-22,92.2050552368164,92.24876112593105,90.68418498949684,91.19114396146416,2407000
2018-01-23,92.3973388671875,92.58089157495277,90.78906371234044,91.9515641948538,2904100
2018-01-24,92.0040283203125,93.08786639992537,90.92892608405246,91.12122133513822,4170600
2018-01-25,91.12996673583984,92.56343198390475,90.6317502370439,92.26624658591997,2615700
2018-01-26,91.68936920166016,91.7592959635065,90.59678855499733,91.49707394087422,3036500
2018-01-29,91.42713165283203,92.449785363981,91.19987304971608,91.37468992464447,2258000
2018-01-30,90.43943786621094,91.6980926433474,90.43069535565259,90.9900959969173,1821800
2018-01-31,90.86772918701172,91.30476136278722,90.36077026265252,90.49188124910152,2231100
2018-02-01,91.53204345703125,91.55826432733541,90.04612967682178,90.70167810875974,1754600
2018-02-02,88.77872467041016,91.67187582524961,88.72628293809456,91.18240187408419,1826600
2018-02-05,84.78424835205078,89.21575467443014,83.54307848178979,87.8784371849225,3056400
2018-02-06,86.04290008544922,86.3575637971412,81.41035618332558,82.88752712606947,3956900
2018-02-07,85.76322937011719,87.08306224427494,85.56219155820905,85.57967658633203,2481300
2018-02-08,80.23909759521484,85.94673585153626,80.06428075108649,85.89428746400739,3962500
2018-02-09,80.78340148925781,82.08268109967089,77.91270532188013,81.04677105959327,5557800
2018-02-12,83.56631469726562,84.76024511094609,81.57350151803102,81.78419984828022,2766500
2018-02-13,83.67166137695312,83.84724332766687,82.22314879572254,83.04836052189412,2109200
