Price,Close,High,Low,Open,Volume
Ticker,AMT,AMT,AMT,AMT,AMT
Date,,,,,
2018-01-02,116.09054565429688,117.80973226867185,115.909577321041,117.76037955079404,1880600
2018-01-03,116.54297637939453,117.21749712443754,115.86846818590985,116.02476019032511,1770500
2018-01-04,114.8402328491211,116.77329815207032,114.81555648793938,116.3455536389919,1729600
2018-01-05,115.58055114746094,115.73684313917423,114.82378010213732,115.35023007069103,2119400
2018-01-08,116.8144302368164,117.82621136568638,115.70395620363799,115.70395620363799,1882100
2018-01-09,116.0247573852539,117.01184956370466,115.86846538461724,116.88846774823257,1581600
2018-01-10,113.19508361816406,115.65459906265434,111.895407442088,115.49830706245638,3330500
2018-01-11,111.02344512939453,113.52407878683073,110.64505341498183,113.51585751861364,3244000
2018-01-12,109.4029769897461,111.45942392564358,109.02458523085632,111.36893975840185,3197300
2018-01-16,111.56637573242188,113.51588363044638,109.60041274262355,109.60041274262355,3193900
2018-01-17,112.39717102050781,112.82491552727203,111.50056310665488,111.96942651374361,1999700
2018-01-18,111.20445251464844,112.42186587090852,110.81783939618089,112.34783677628084,3416400
2018-01-19,113.20330047607422,113.25265320020078,110.84250312726465,111.78846381051069,3284700
2018-01-22,114.53590393066406,114.53590393066406,113.03058286167783,113.2609039764513,1826700
2018-01-23,116.14813995361328,116.34556341120637,114.50298212834522,114.75797958301247,2923400
2018-01-24,116.60877990722656,117.36555098619569,115.991845734545,116.06588737445077,3061500
2018-01-25,117.59587860107422,117.67812895561721,116.39490795042005,117.18458917368758,2409500
2018-01-26,119.38086700439453,119.38908827395433,117.49715449600598,117.74393064992212,2107900
2018-01-29,118.72282409667969,120.08830819753315,118.18814023591807,119.19168758217819,3901700
2018-01-30,119.39732360839844,119.81684688494228,117.49716833705392,118.3526574311981,2440000
2018-01-31,121.49491119384766,122.43265071631299,119.47137395926616,119.61121087778936,3184700
2018-02-01,120.96845245361328,122.86038645625649,120.54070790612815,121.75813372961984,2351000
2018-02-02,119.4549331665039,120.70525686333181,118.64057537125328,120.45848063281097,2474600
2018-02-05,116.83911895751953,120.3350798068639,116.6170316583313,118.56653992723126,3000900
2018-02-06,115.30086517333984,116.94602272031176,113.21152061137015,115.39134934048553,3817000
2018-02-07,115.16105651855469,117.07766703680059,114.53590101601523,115.03767469290844,2245900
2018-02-08,109.87185668945312,115.9260246271734,109.78137251910368,115.06232692567737,3890100
2018-02-09,111.91185760498047,112.63571847442937,107.23960310361917,110.51347603840156,3977300
2018-02-12,112.0599365234375,112.88251554448921,110.0857518935373,112.68510461243505,3821000
2018-02-13,112.12574768066406,112.62752140046719,110.93301057503503,111.89542655205543,3710300
2018-02-14,111.44297790527344,111.78845951243379,109.09040191708502,111.07281993699857,4829300
2018-02-15,112.05169677734375,112.63572075712645,109.43588939486763,111.50879170058637,3223300
2018-02-16,115.17749786376953,116.02475310289455,111.70621399895226,111.75556672331953,3024700
2018-02-20,114.53590393066406,115.73686223604584,114.06702787815846,114.47009610479174,2220500
2018-02-21,113.05524444580078,115.36668911427971,112.97298153632615,114.69216840094938,2811400
2018-02-22,114.322021484375,115.55588993665747,112.88250829004545,113.48299997394537,3075900
2018-02-23,116.69926452636719,116.69926452636719,114.23152782637003,114.83201946049104,1925000
2018-02-26,117.41492462158203,117.5876591733567,116.87201949860128,116.92137222767975,2214100
2018-02-27,115.73685455322266,117.62056735804069,111.7144440315417,117.39846752940987,4572500
2018-02-28,114.60992431640625,116.49362455152863,114.59346922329907,116.23862709038038,4015600
2018-03-01,111.3525161743164,114.84847695448163,110.97413685992481,114.3384819865801,3178000
2018-03-02,110.22557067871094,110.84250484295747,108.5968679995363,110.74379939317649,3224600
2018-03-05,112.5370101928711,112.89072562434042,109.62508659347476,109.62508659347476,2486100
2018-03-06,114.23977661132812,115.51476403207634,112.04349216685145,112.47122421375298,3144500
2018-03-07,115.16105651855469,115.85201984529185,113.2115483639895,113.50767729709956,2750000
2018-03-08,117.41492462158203,117.52185135073248,115.25153795221125,115.5805645137736,3025500
2018-03-09,118.10588073730469,118.71459364582954,117.24217037636853,117.35733092105615,2172300
2018-03-12,119.33979034423828,119.84978542533685,117.88382166407605,117.88382166407605,2443000
2018-03-13,120.30213928222656,123.48551495135085,119.53714708794767,119.53714708794767,2159100
2018-03-14,120.47489166259766,121.18230990384004,119.75923960069461,120.5077892905726,2467400
2018-03-15,120.63119506835938,121.27280562965854,120.0224946931341,120.90264762145647,2142800
2018-03-16,120.5489501953125,121.0836215035545,119.57830048686894,120.40087945435445,4063100
2018-03-19,119.37265014648438,120.60651853984487,118.4678208556217,120.31038962337601,2581700
2018-03-20,120.35154724121094,121.47847660227792,119.58655469578734,119.58655469578734,2491100
2018-03-21,117.07765197753906,120.7628017976892,116.9542576162055,120.7628017976892,2422300
2018-03-22,117.63699340820312,119.43022177600521,116.213935553411,116.69925404846195,2454100
2018-03-23,117.02833557128906,119.14235739469933,116.73220658437057,117.61235972088075,2228600
2018-03-26,119.4466552734375,119.69341883542525,117.30794569147723,118.64051913242913,2172600
2018-03-27,118.82978057861328,121.04250778208639,117.60413321889585,119.38912833372032,3043200
2018-03-28,118.69816589355469,120.26929497704498,118.50074239223477,118.70638716594101,2423100
2018-03-29,119.55360412597656,119.94845100145176,118.13054626467733,119.10941708051304,2978300
2018-04-02,118.31155395507812,120.91090693434768,117.45606465861829,119.87444923100446,2705400
2018-04-03,116.32910919189453,119.16700395147669,115.4818539096451,118.52539339892971,3442400
2018-04-04,117.669921875,118.08121135198249,115.35847702260784,115.96717741554433,1956500
2018-04-05,118.51721954345703,119.77576478861724,117.50545058297912,117.62883244953865,2013400
2018-04-06,116.93782043457031,118.78038915330164,116.37023898047609,118.0482944281147,1527400
2018-04-09,117.78509521484375,119.28218254679358,117.10235310273801,117.10235310273801,1829700
2018-04-10,113.61743927001953,119.2238885697038,111.74862704267358,118.66159577511431,6140200
2018-04-11,115.70126342773438,117.17316244402654,112.74092365967282,112.75746539515002,2807600
2018-04-12,114.42784118652344,116.42896242063712,113.78285221923261,116.42896242063712,2805000
2018-04-13,114.8577880859375,116.11469475467463,114.21279932829553,114.8577880859375,1460400
2018-04-16,114.54358673095703,115.80048095596132,114.07224193334564,115.59375343791696,2073200
2018-04-17,116.61088562011719,117.4791438959625,114.37823049483565,115.16379269959133,2734500
2018-04-18,115.61029815673828,116.71835465382497,115.49453124835082,116.43720825026209,1773400
2018-04-19,113.63395690917969,115.44489160844965,113.02203904101482,115.08104923373776,2553000
2018-04-20,112.97244262695312,114.85779645867225,112.65822540009695,113.26186618032527,2659300
2018-04-23,114.27897644042969,114.44435594145013,113.10476558024328,113.53476237701413,1911300
2018-04-24,113.25362396240234,115.07282383740808,112.59209329395078,114.70898133887734,2430000
2018-04-25,112.23650360107422,113.24533492584364,111.93055090373564,112.5838043266699,1511900
2018-04-26,113.15436553955078,113.87378584604778,112.38534526769537,112.72438140841787,1794500
2018-04-27,111.8313217163086,112.3026538921124,110.4172999536047,111.42613124216625,2311000
2018-04-30,112.7574462890625,113.89858610833413,111.22765776663736,111.59150017960195,2548600
2018-05-01,111.715576171875,114.65937454686575,110.68193839314799,113.34459032056067,3249700
2018-05-02,112.84839630126953,113.89029824435586,111.12842217627028,111.12842217627028,2362800
2018-05-03,113.76631164550781,114.0805415724557,111.66595258272281,112.27787069897687,1858600
2018-05-04,114.81647491455078,115.51934094415965,113.44380109063643,113.44380109063643,1729800
2018-05-07,114.22937774658203,115.59377456802282,113.55131792462588,114.73379348752141,1532400
2018-05-08,113.29496002197266,114.1384119444887,112.3357537957906,113.92341983851908,3069700
2018-05-09,114.0722427368164,114.2955119908179,112.62515010031329,113.41898932695943,1661400
2018-05-10,115.67645263671875,116.6025879050865,114.42782293614104,114.84954254206278,1801900
2018-05-11,114.8247299194336,116.12297213530738,114.44434574509427,115.76740687067468,1197800
2018-05-14,114.3533706665039,115.29604749847341,113.6835756303209,114.77510281346686,1142800
2018-05-15,113.03861999511719,114.01438057657221,111.8561444846412,113.55131289085719,2607800
2018-05-16,112.84839630126953,113.56780388452124,112.3687870398871,113.16262610436517,1839900
2018-05-17,113.16267395019531,113.64227079671018,112.48460148158945,113.28670544194067,1820400
2018-05-18,113.3280258178711,114.65935151414126,112.45150317640989,113.05514398498572,3562500
2018-05-21,113.60092163085938,113.88206805655966,112.6582445547219,113.81591372975119,1266900
2018-05-22,113.41071319580078,113.78283282844728,112.3522692956182,113.78283282844728,2169100
2018-05-23,113.1461410522461,113.72497575503111,112.62518351091448,113.4272875339345,1772500
2018-05-24,112.04632568359375,113.73321684322755,111.68248319760569,113.23707832222824,1729800
2018-05-25,112.73267364501953,113.857272067264,112.16210356509161,112.22825789788821,1484600
2018-05-29,112.4349594116211,113.0799482349205,111.52535331843175,112.21169016735719,2295400
2018-05-30,113.9730224609375,114.35339404727557,112.14554555828786,112.41016285108566,1848100
2018-05-31,114.41954803466797,114.58494015100467,112.44323337385507,113.49341274788779,4514500
2018-06-01,114.54358673095703,114.78338510012408,113.1626484245383,114.27896945139,1623700
2018-06-04,115.81703186035156,115.97414680532853,114.76685245259556,115.34569964306803,1246400
2018-06-05,114.8660888671875,116.11471861766309,113.90687009081897,115.81703046698482,2565200
2018-06-06,114.97356414794922,115.37049004404548,113.76628257918189,115.24644596989829,1347000
2018-06-07,114.262451171875,115.22994725845113,113.77457715737862,114.99841340012577,1493000
2018-06-08,114.59322357177734,115.14725192328676,113.96477632625525,114.59322357177734,3537400
2018-06-11,115.4697265625,116.29663666753584,114.17974881746757,114.527049547465,1475100
2018-06-12,116.71009826660156,116.80105888796358,114.11360089585115,114.593210297792,2940900
