Price,Close,High,Low,Open,Volume
Ticker,T,T,T,T,T
Date,,,,,
2018-01-02,16.276344299316406,16.4959527801812,16.20032696348397,16.4959527801812,42626974
2018-01-03,15.900473594665527,16.25522535824059,15.849794314223825,16.24677863374937,51851150
2018-01-04,16.048290252685547,16.128532018568198,15.735770981860188,15.942709374710528,36894187
2018-01-05,16.10741424560547,16.115860971302777,15.963824174774322,16.10741424560547,29386048
2018-01-08,16.153865814208984,16.250999934016477,15.984935611841458,16.111633263617104,35276524
2018-01-09,16.11174964904785,16.326630324363254,16.107451905306885,16.171915890843742,37152896
2018-01-10,15.73785400390625,16.068770445642617,15.703473145367969,16.068770445642617,54388066
2018-01-11,15.677693367004395,15.802323616693823,15.63042034795138,15.759348342152721,54813997
2018-01-12,15.858189582824707,15.896868189295978,15.608928055170288,15.67768978105504,41285233
2018-01-16,15.780832290649414,15.90976134000257,15.703475078095272,15.858189503203555,32739342
2018-01-17,15.836701393127441,15.879676656326405,15.681986972687234,15.802319446106301,29194465
2018-01-18,15.965632438659668,16.064477299581018,15.819513476737262,15.832406709361807,36623296
2018-01-19,15.991419792175293,16.060181532747784,15.875383947975836,16.060181532747784,36965815
2018-01-22,16.275060653686523,16.287953886627665,15.89257334794465,15.987121552268416,41918634
2018-01-23,15.98282527923584,16.425478875539753,15.914063534464571,16.309443024254836,43739664
2018-01-24,15.909759521484375,16.068770586635917,15.892568549420078,16.025795327052457,37823767
2018-01-25,16.094558715820312,16.094558715820312,15.832405029252103,15.939845367188418,30981997
2018-01-26,16.253568649291992,16.253568649291992,16.055878975723683,16.098854236733366,28609654
2018-01-29,16.012907028198242,16.193406864004025,15.892573442564728,15.9570374370763,40884590
2018-01-30,16.09026527404785,16.244978653609323,16.030097934778738,16.05588440244652,39565357
2018-01-31,16.094558715820312,16.296547245725435,16.042987961372624,16.081666569852803,54843258
2018-02-01,16.829450607299805,16.88531910355973,16.50283186107966,16.5501059554226,79392071
2018-02-02,16.361013412475586,16.777881588536175,16.24927531589163,16.773583844211142,61034679
2018-02-05,15.74215316772461,16.46415234748268,15.74215316772461,16.249271690901764,60368442
2018-02-06,15.828106880187988,15.931249471731007,15.256524340414916,15.505785874632748,83286617
2018-02-07,15.871081352233887,16.094556398140625,15.789426403280052,15.819509519923919,47180078
2018-02-08,15.28660774230957,15.87967792593275,15.286607742309572,15.853892548894043,60563732
2018-02-09,15.492898941040039,15.62182695251994,15.05454196554571,15.398350719684892,66489162
2018-02-12,15.630419731140137,15.72926459514646,15.458514298603431,15.613228753770876,36741927
2018-02-13,15.72926139831543,15.776534405895132,15.458511156799956,15.596035691936489,30289413
2018-02-14,15.647607803344727,15.80232115522945,15.518679829225979,15.643310059502253,32880481
2018-02-15,15.90117073059082,15.90117073059082,15.57025414661947,15.67339676656721,36419533
2018-02-16,15.961331367492676,16.068771694435668,15.840997810612585,15.892569645072257,26349718
2018-02-20,15.802322387695312,15.939846945513763,15.759347116496539,15.849596488360683,29222666
2018-02-21,15.604631423950195,15.918356956323043,15.591739277733325,15.802321128638123,27529402
2018-02-22,15.673392295837402,15.896868451290317,15.647606919527849,15.673392295837404,24543650
2018-02-23,15.780832290649414,15.793725521171357,15.596035831567452,15.707772821602585,23098901
2018-02-26,16.098861694335938,16.120350420083845,15.81951694192654,15.871088798432346,26309734
2018-02-27,15.845297813415527,16.176214328056915,15.845297813415527,16.081667217568892,28360874
2018-02-28,15.600336074829102,15.978526737495477,15.600336074829102,15.978526737495477,38768971
2018-03-01,15.47140884399414,15.793729929407917,15.41554033338294,15.604634588750896,37798744
