Price,Close,High,Low,Open,Volume
Ticker,NVDA,NVDA,NVDA,NVDA,NVDA
Date,,,,,
2018-01-02,4.928808212280273,4.932517192356261,4.808895212313051,4.8405420317586225,355616000
2018-01-03,5.2531914710998535,5.283602744699066,5.037594838349351,5.046248337768554,914704000
2018-01-04,5.280883312225342,5.39115437359114,5.258631319129386,5.3345354867372725,583268000
2018-01-05,5.325634956359863,5.36296856300811,5.218825293614257,5.2957183664656124,580124000
2018-01-08,5.4888153076171875,5.5629882962686255,5.404257647837403,5.44925631745904,881216000
2018-01-09,5.487331867218018,5.533813658357433,5.4057413888179005,5.494254667107702,497000000
2018-01-10,5.530351638793945,5.533813038350973,5.340468407753612,5.394861896732671,582664000
2018-01-11,5.540241241455078,5.5943876186336485,5.518730578162215,5.5629874451045715,406032000
2018-01-12,5.513045310974121,5.562741394413743,5.4724974152956465,5.52837450275534,359916000
2018-01-16,5.442084789276123,5.6250451980306915,5.3575276189262615,5.539499123872683,702348000
2018-01-17,5.556066036224365,5.565955548934279,5.3627213705205055,5.456673863376516,538408000
2018-01-18,5.549142360687256,5.603535850964295,5.505627285517425,5.536779882274066,408632000
2018-01-19,5.689329624176025,5.713559422106991,5.612437034801993,5.639386436560671,609380000
2018-01-22,5.7778425216674805,5.779573221407469,5.639633178970838,5.697240958136311,550944000
2018-01-23,5.906905174255371,5.929651382904107,5.812705104544802,5.83124811715576,475228000
2018-01-24,5.83001184463501,5.9459692137338385,5.77438186612525,5.910118730740841,579972000
2018-01-25,5.8436102867126465,5.927673259841734,5.828775783095857,5.88440528955391,409884000
2018-01-26,6.016186714172363,6.016433822292154,5.874515950769539,5.887372646704361,516356000
2018-01-29,6.103217124938965,6.134370200197032,5.9489372270256275,6.001600029182637,455116000
2018-01-30,6.001104831695557,6.092585298187068,5.89454275252451,5.961298730376662,570832000
2018-01-31,6.077255725860596,6.163049398979866,6.043877739021248,6.0765139299423385,478576000
2018-02-01,5.94621467590332,6.10445106781708,5.885887302013202,5.89726040268162,519224000
2018-02-02,5.773638725280762,5.883662644517754,5.715536735998598,5.859679958737452,718464000
2018-02-05,5.283603191375732,5.766470386110319,5.0685007566470475,5.612437611846203,1165204000
2018-02-06,5.577329158782959,5.580295871139683,5.043776481248295,5.053666465598194,1114800000
2018-02-07,5.656940460205078,5.809490096221582,5.6050194654003045,5.6762257379756615,802932000
2018-02-08,5.3780517578125,5.81567328509614,5.377804178043964,5.782542867841426,1144000000
