Price,Close,High,Low,Open,Volume
Ticker,JPM,JPM,JPM,JPM,JPM
Date,,,,,
2018-01-02,86.7303695678711,86.78660948981063,85.81445876503187,86.47327190619151,13578800
2018-01-03,86.8187255859375,87.1642010564203,86.35274040573181,86.6580418865135,11901000
2018-01-04,88.06246185302734,88.86200008102426,87.3840611128921,87.51328264877385,12953700
2018-01-05,87.49713897705078,88.4743600328482,87.04487586215949,88.24015058788726,14155000
2018-01-08,87.6263427734375,87.7717139111394,86.98024745884648,87.34367838391202,12466500
2018-01-09,88.0705337524414,88.5389463841154,87.61826456922226,87.8040189740193,13292300
2018-01-10,89.03968811035156,89.40311294411205,88.34513766935007,88.40974844563456,15834500
2018-01-11,89.51615905761719,89.58884770537529,88.87814780723482,89.37886580938915,13676800
2018-01-12,90.9941177368164,91.13948890241515,89.5161785801663,90.17035190617203,18884200
2018-01-16,90.67105102539062,91.60788859893351,89.7019142321448,90.05726726509162,22703300
2018-01-17,91.25254821777344,91.50291341734419,89.89575282214237,90.36417167385815,14940300
2018-01-18,91.47061920166016,91.84212194133255,90.6710746690383,91.06681107223933,14572900
2018-01-19,91.2686767578125,92.34280124756127,91.09907815416797,92.01975980916433,18785500
2018-01-22,92.33475494384766,92.38320994062242,90.85681592599548,90.98603746622442,12475700
2018-01-23,92.23783111572266,92.5851062741716,91.5432807988248,91.80171769616203,12320800
2018-01-24,93.41695404052734,93.68346883583234,92.60126620513488,92.76278696261684,15904500
2018-01-25,93.44119262695312,93.82077322986592,92.94047452236403,93.71578534120559,13510000
2018-01-26,93.9419174194336,93.9419174194336,92.84355887951597,93.44119315041674,13883900
2018-01-29,93.8449935913086,94.77375339045189,93.69962243873293,93.69962243873293,11679900
2018-01-30,92.96467590332031,94.16802198765276,92.85968804415738,93.3038731359583,14279100
2018-01-31,93.41695404052734,94.21649842644233,93.00507426046174,93.40080442942792,13141400
2018-02-01,94.38610076904297,94.48301076268105,93.26351482417267,93.4977180832128,13800600
2018-02-02,92.29437255859375,94.42647869987256,92.14092351850357,94.07920350919946,16477300
2018-02-05,87.86864471435547,92.54473707361471,83.97593489056683,91.26063027772818,30097600
2018-02-06,90.54186248779297,90.84068273236304,86.09997290638411,86.29379909013652,33114800
2018-02-07,91.15564727783203,92.4316762549104,89.7665463583975,90.0895940869023,21878300
2018-02-08,87.1256332397461,91.34946866725767,87.09332785242482,91.34946866725767,27425800
2018-02-09,88.8700942993164,89.68578845001181,85.793078309719,88.11093304055296,28188000
2018-02-12,90.24301147460938,91.04255576302482,88.89429421307474,89.78267059413739,18043300
2018-02-13,90.80027770996094,91.30100190650792,89.48386569470621,89.90382335254235,16358200
2018-02-14,92.90007781982422,93.09390395611376,90.88103759541139,90.96179797206354,15186900
2018-02-15,93.2877426147461,93.6753949137568,92.24591704851873,93.47349087754891,12130200
2018-02-16,92.61743927001953,93.74002545517425,92.47206808682421,92.51245136723205,13214300
